"","ADDRESSS","name","lat","long","accuracy","formatted_address"
"4213","371113 30 AVENUE 11103","MEXI BBQ KITCHEN & DROUGHT",40.7614481,-73.9097875,"route","30th Ave, Queens, NY 11103, USA"
"4214","3711C PRINCE ST 11354","FUN LOUNGE",40.7608505,-73.8329835,"street_address","3711 Prince St, Flushing, NY 11354, USA"
"4215","3712 31ST AVE 11103","GAIJIN",40.761643,-73.91838,"street_address","37-12 31st Ave, Long Island City, NY 11103, USA"
"4216","3712 EAST TREMONT AVENUE 10465","KIM'S CHINESE & SUSHI",40.8268183,-73.8227494,"street_address","3712 E Tremont Ave, Bronx, NY 10465, USA"
"4217","3712 JUNCTION BLVD 11368","BURGER KING",40.7510715,-73.8708917,"premise","37-12 Junction Blvd, Flushing, NY 11368, USA"
"4218","3712 MAIN ST 11354","EIGHT JANE FOOD",40.7610349,-73.8313871,"premise","37-12 Main St, Flushing, NY 11354, USA"
"4219","3713 13 AVENUE 11218","PANADERIA PUEBLA RESTAURANT",40.6413345,-73.9852497,"premise","3713 13th Ave, Brooklyn, NY 11218, USA"
"4220","3713 RIVERDALE AVE 10463","BLACKSTONE  BAR AND GRILL",40.8871529,-73.9074577,"street_address","3713 Riverdale Ave, Bronx, NY 10463, USA"
"4221","3714 73 STREET 11372","PREMIUM SWEETS & RESTAURANT",40.748392,-73.89301,"street_address","37-14 73rd St, Flushing, NY 11372, USA"
"4222","3714 EAST TREMONT AVENUE 10465","SUBWAY",40.8267929,-73.8226664,"street_address","3714 E Tremont Ave, Bronx, NY 10465, USA"
"4223","3714 MAIN ST 11354","DOU MAN JIANG BBQ RESTAURANT",40.760936,-73.831335,"street_address","37-14 Main St, Flushing, NY 11354, USA"
"4224","3715 13 AVENUE 11218","VIP GRILL",40.641297,-73.985305,"premise","3715 13th Ave, Brooklyn, NY 11218, USA"
"4225","3715 13TH AVE 11218","VIP GRILL",40.641297,-73.985305,"premise","3715 13th Ave, Brooklyn, NY 11218, USA"
"4226","3715 14TH AVE 11218","RIO CONVENIENCE STORE",40.6399524,-73.983028,"street_address","3715 14th Ave, Brooklyn, NY 11218, USA"
"4227","3715 30 AVENUE 11103","PITA PAN",40.7645471,-73.9157925,"street_address","37-15 30th Ave, Long Island City, NY 11103, USA"
"4228","3715 BROADWAY 11103","DISTRICT MOT",40.7596281,-73.9199366,"premise","37-15 Broadway, Long Island City, NY 11103, USA"
"4229","3715 FRANCIS LEWIS BOULEVARD 11361","PIZZARAMA",40.7628193,-73.7855247,"street_address","37-15 Francis Lewis Blvd, Bayside, NY 11361, USA"
"4230","3716 WHITE PLAINS RD 10467","MADDY'S AFRICAN GRILL RESTAURANT",40.8818269,-73.8634573,"premise","3716 White Plains Rd, Bronx, NY 10467, USA"
"4231","3717 PRINCE ST 11354","CHENG DU SPICY FOOD",40.7603372,-73.832536,"premise","37-17 Prince St, Flushing, NY 11354, USA"
"4232","3717 PRINCE STREET 11354","EAST LAKE SEAFOOD RESTAURANT",40.7603372,-73.832536,"premise","37-17 Prince St, Flushing, NY 11354, USA"
"4233","3717 RIVERDALE AVE 10463","KAI FAN ASIAN CUISINE",40.8872936,-73.9074783,"street_address","3717 Riverdale Ave, Bronx, NY 10463, USA"
"4234","3718 28 AVENUE 11103","IRISH ROVER",40.7656836,-73.9147633,"street_address","37-18 28th Ave, Astoria, NY 11103, USA"
"4235","3718 34 AVENUE 11101","SARAJEVO FAST FOOD",40.7570204,-73.9219141,"premise","37-18 34th Ave, Long Island City, NY 11101, USA"
"4236","3718 DITMARS BLVD 11105","KUMO JAPANESE RESTAURANT",40.7734807,-73.9071848,"street_address","37-18 Ditmars Blvd, Astoria, NY 11105, USA"
"4237","3718 EAST TREMONT AVENUE 10465","BREWSKI'S BAR & GRILL",40.8265599,-73.8224469,"premise","3718 E Tremont Ave, Bronx, NY 10465, USA"
"4238","3718 MAIN ST 11354","RIVER JAPANESE RESTAURANT",40.7609682,-73.8311117,"street_address","3718 Main St, Flushing, NY 11354, USA"
"4239","3718 NORTHERN BOULEVARD 11101","COFFEED",40.751985,-73.9254413,"street_address","3718 Northern Blvd, Long Island City, NY 11101, USA"
"4240","3718 RIVERDALE AVENUE 10463","THE CORNER CAFE & BAKERY/PIZZA PLUS",40.8872256,-73.9068038,"premise","3718 Riverdale Ave, Bronx, NY 10463, USA"
"4241","3719 BROADWAY 11103","OLIVER'S ASTORIA",40.759588,-73.919761,"street_address","37-19 Broadway, Astoria, NY 11103, USA"
"4242","3719 CHURCH AVENUE 11203","GOLDEN STAR",40.651362,-73.94219,"street_address","3719 Church Ave, Brooklyn, NY 11203, USA"
"4243","3719 JUNCTION BLVD 11368","MCDONALD'S",40.7511129,-73.870248,"street_address","37-19 Junction Blvd, Flushing, NY 11368, USA"
"4244","372 3 AVENUE 10016","LA DELICE PASTRY SHOP",40.7413831,-73.9817189,"street_address","372 3rd Ave, New York, NY 10016, USA"
"4245","372 EAST FORDHAM ROAD 10458","MCDONALD'S",40.8616747,-73.8924904,"street_address","372 E Fordham Rd, Bronx, NY 10458, USA"
"4246","372 FOREST AVENUE 10301","JODY'S CLUB",40.6308214,-74.1018183,"premise","372 Forest Ave, Staten Island, NY 10301, USA"
"4247","372 GRAHAM AVENUE 11211","MESA COYOACAN",40.7155244,-73.9443287,"premise","372 Graham Ave, Brooklyn, NY 11211, USA"
"4248","372 LAFAYETTE AVE 11238","THE MARKET",40.688567,-73.960499,"street_address","372 Lafayette Ave, Brooklyn, NY 11238, USA"
"4249","372 LIVINGSTON STREET 11217","LIVINGSTON DINER",40.6872992,-73.9801861,"street_address","372 Livingston St, Brooklyn, NY 11217, USA"
"4250","372 MYRTLE AVE 11205","THAI HOLIC",40.6929836,-73.971278,"premise","372 Myrtle Ave, Brooklyn, NY 11205, USA"
"4251","372 RALPH AVE 11233","XCELLENT SOUL FOOD CORP",40.6762625,-73.9220296,"street_address","372 Ralph Ave, Brooklyn, NY 11233, USA"
"4252","372 VAN DUZER ST 10304","THE HOP SHOPPE",40.629167,-74.079839,"street_address","372 Van Duzer St, Staten Island, NY 10304, USA"
"4253","3720 30 AVENUE 11103","FLO",40.7641774,-73.9160418,"premise","37-20 30th Ave, Long Island City, NY 11103, USA"
"4254","3720 PRINCE ST 11354","CUTTING BOARD FLUSHING",40.7601859,-73.8330277,"premise","37-20 Prince St, Flushing, NY 11354, USA"
"4255","3721 72 STREET 11372","TALK OF THE TOWN RESTAURANT",40.7480732,-73.8935493,"street_address","37-21 72nd St, Flushing, NY 11372, USA"
"4256","3721 JUNCTION BOULEVARD 11368","SARKU JAPAN",40.7510269,-73.8701747,"premise","3721 Junction Blvd, Corona, NY 11368, USA"
"4257","3722 73 STREET 11372","KHAABAR BAARI",40.7481908,-73.8929694,"street_address","37-22 73rd St, Flushing, NY 11372, USA"
"4258","3723 DITMARS BOULEVARD 11105","DUNKIN' DONUTS",40.7736088,-73.90671,"street_address","3723 Ditmars Blvd, Astoria, NY 11105, USA"
"4259","3725 74 STREET 11372","INDIAN TAJ",40.7482588,-73.8914324,"street_address","37-25 74th Street, Jackson Heights, NY 11372, USA"
"4260","3725 EAST TREMONT AVENUE 10465","PETE'S RESTAURANT & DONUT SHOP",40.8264695,-73.8215566,"street_address","3725 E Tremont Ave, Bronx, NY 10465, USA"
"4261","3725 MAIN STREET 11354","TAI PAN BAKERY",40.7610996,-73.8305979,"premise","37-25 Main St, Flushing, NY 11354, USA"
"4262","3726 RIVERDALE AVENUE 10463","YO-BURGER",40.8873582,-73.9067871,"premise","3726 Riverdale Ave, Bronx, NY 10463, USA"
"4263","3729 103RD ST 11368","ENCUENTRO RESTAURANT",40.7524919,-73.8637827,"street_address","37-29 103rd St, Flushing, NY 11368, USA"
"4264","373 5 AVENUE 10016","STARBUCKS COFFEE",40.7490897,-73.9837017,"premise","373 5th Ave, New York, NY 10016, USA"
"4265","373 AMSTERDAM AVENUE 10024","FRANCESCA LA VELA CUCINA",40.7821681,-73.9786752,"street_address","373 Amsterdam Ave, New York, NY 10024, USA"
"4266","373 BROOME ST 10013","",40.7200875,-73.9963705,"street_address","373 Broome St, New York, NY 10013, USA"
"4267","373 CHAUNCEY ST 11233","NOEL'S BAR & GRILL",40.6816785,-73.919462,"premise","373 Chauncey St, Brooklyn, NY 11233, USA"
"4268","373 DECATUR ST 11233","CHEZ OSKAR",40.682144,-73.92907,"street_address","373 Decatur St, Brooklyn, NY 11233, USA"
"4269","373 EAST  204 STREET 10467","LONA PIZZA",40.8714851,-73.8769085,"street_address","373 E 204th St, Bronx, NY 10467, USA"
"4270","373 KINGS HIGHWAY 11223","DUNKIN' DONUTS",40.6049441,-73.976567,"premise","373 Kings Hwy, Brooklyn, NY 11223, USA"
"4271","373 LENOX AVENUE 10027","JACOB SOUL FOOD RESTAURANT",40.810202,-73.943816,"street_address","373 Lenox Ave, New York, NY 10027, USA"
"4272","373 LEWIS AVE 11233","EMELINE'S",40.6826711,-73.934709,"premise","373 Lewis Ave, Brooklyn, NY 11233, USA"
"4273","373 PARK AVENUE SOUTH 10016","DOS CAMINOS",40.7421332,-73.9844506,"premise","373 Park Ave S, New York, NY 10016, USA"
"4274","373 WAVERLY AVENUE 11238","NEW MARIOS PIZZERIA",40.6868328,-73.9663924,"street_address","373 Waverly Ave, Brooklyn, NY 11238, USA"
"4275","373 WEST   46 STREET 10036","HOURGLASS TAVERN",40.7609507,-73.990338,"premise","373 W 46th St, New York, NY 10036, USA"
"4276","373 west 34th st 10001","B&W DELI GROCERY",40.7535061,-73.9958912,"street_address","373 W 34th St, New York, NY 10001, USA"
"4277","3732 EAST TREMONT AVENUE 10465","DUNKIN' DONUTS",40.8263536,-73.8221841,"street_address","3732 E Tremont Ave, Bronx, NY 10465, USA"
"4278","3733 RIVERDALE AVENUE 10463","GREEK EXPRESS",40.8874702,-73.9075377,"street_address","3733 Riverdale Ave, Bronx, NY 10463, USA"
"4279","3737 JUNCTION BOULEVARD 11368","JARDIN DE CHINA REST",40.7506774,-73.8699656,"premise","37-37 Junction Blvd, Corona, NY 11368, USA"
"4280","3738 3 AVENUE 10456","U.S FRIED CHICKEN",40.8360119,-73.902488,"street_address","3738 Third Ave, Bronx, NY 10456, USA"
"4281","3738 3RD AVE 10456","US KENNEDY FRIED CHICKEN & PIZZA",40.8360119,-73.902488,"street_address","3738 Third Ave, Bronx, NY 10456, USA"
"4282","3738 RIVERDALE AVENUE 10463","SALVATORES OF SOHO",40.8876856,-73.9070293,"street_address","3738 Riverdale Ave, Bronx, NY 10463, USA"
"4283","3739 CLINTON STREET 10002","TRIPLE SHOT WORLD ATLAS",40.7159955,-73.986664,"route","Clinton St, New York, NY 10002, USA"
"4284","3739 JUNCTION BLVD 11368","DAIRY QUEEN GRILL & CHILL",40.7506107,-73.8699254,"premise","37-39 Junction Blvd, Flushing, NY 11368, USA"
"4285","374 5TH AVE 11215","CORNER OF VERMONT",40.6713547,-73.9847934,"premise","374 5th Ave, Brooklyn, NY 11215, USA"
"4286","374 9 STREET 11215","COLSON PATISSERIE",40.6677733,-73.9839407,"premise","374 9th St, Brooklyn, NY 11215, USA"
"4287","374 AVENUE P 11204","PUEBLA  RESTAURANT",40.6085031,-73.9736303,"premise","374 Avenue P, Brooklyn, NY 11204, USA"
"4288","374 CANAL STREET 10013","TRIBECA BAGELS",40.7208992,-74.0044121,"premise","374 Canal St, New York, NY 10013, USA"
"4289","374 CENTRAL AVENUE 11221","ROSARIO PIZZA",40.6941107,-73.9185046,"premise","374 Central Ave, Brooklyn, NY 11221, USA"
"4290","374 EAST  204 STREET 10467","EL PASO DEL VAQUERO TAQUERIA & BAR",40.8712454,-73.8772949,"street_address","374 E 204th St, Bronx, NY 10467, USA"
"4291","374 GRAHAM AVE 11211","CONCORD HILL RESTAURANT",40.7155768,-73.9443396,"premise","374 Graham Ave, Brooklyn, NY 11211, USA"
"4292","374 METROPOLITAN AVENUE 11211","LA BELLA MARIELLA II",40.713899,-73.9556746,"premise","374 Metropolitan Ave, Brooklyn, NY 11211, USA"
"4293","374 W 46TH ST 10036","YURI SUSHI",40.7607904,-73.9906005,"premise","374 W 46th St, New York, NY 10036, USA"
"4294","374 WEST   11 STREET 10014","THE RUSTY KNOT",40.735214,-74.0096653,"street_address","374 W 11th St, New York, NY 10014, USA"
"4295","374/376 JOHNSON AVE 11206","ICHIRAN NY",40.7074946,-73.9332595,"street_address","374 Johnson Ave, Brooklyn, NY 11206, USA"
"4296","3740 BOSTON ROAD 10469","TRIPLE T PIZZA & BURGERS",40.8804474,-73.8400128,"street_address","3740 Boston Rd, Bronx, NY 10469, USA"
"4297","3740 WHITE PLAINS ROAD 10467","ROCA TONE SEAFOOD RESTAURANT",40.8825448,-73.8630703,"premise","3740 White Plains Rd, Bronx, NY 10467, USA"
"4298","3744 WHITE PLAINS RD 10467","",40.882656,-73.862956,"street_address","3744 White Plains Rd, Bronx, NY 10467, USA"
"4299","3746 3RD AVE 10456","PAPA JOHN'S",40.836125,-73.9023986,"premise","3746 Third Ave, Bronx, NY 10456, USA"
"4300","3747 74 STREET 11372","JACKSON DINER INDIAN CUISINE",40.7477491,-73.8913342,"premise","37-47 74th Street, Flushing, NY 11372, USA"
"4301","375 5 AVENUE 11215","DUMPLINGS & THINGS",40.6710354,-73.9844118,"premise","375 5th Ave, Brooklyn, NY 11215, USA"
"4302","375 5TH AVE 10016","THE MILL",40.7491507,-73.9836556,"premise","375 5th Ave, New York, NY 10016, USA"
"4303","375 AMSTERDAM AVE 10024","WHITE GOLD BUTCHERS",40.7822367,-73.9786308,"street_address","375 Amsterdam Ave, New York, NY 10024, USA"
"4304","375 BEACH   92 STREET 11693","THAI ROCK",40.5887325,-73.817115,"street_address","375 Beach 92nd St, Far Rockaway, NY 11693, USA"
"4305","375 BROOME ST 10013","QUAN SUSHI & GRILL",40.7200707,-73.996398,"premise","375 Broome St, New York, NY 10013, USA"
"4306","375 E 149TH ST 10455","KFC",40.8165337,-73.9184498,"premise","375 E 149th St, Bronx, NY 10455, USA"
"4307","375 EAST  149 STREET 10455","KFC",40.8165337,-73.9184498,"premise","375 E 149th St, Bronx, NY 10455, USA"
"4308","375 FLATBUSH AVENUE 11238","SUBWAY",40.6765941,-73.9716658,"street_address","375 Flatbush Ave, Brooklyn, NY 11238, USA"
"4309","375 GREENWICH STREET 10013","TRIBECA GRILL",40.7196079,-74.009899,"premise","375 Greenwich St, New York, NY 10013, USA"
"4310","375 HUDSON ST 10014","LE PAIN QUOTIDIEN",40.7285513,-74.0074282,"street_address","375 Hudson St, New York, NY 10014, USA"
"4311","375 HUDSON STREET 10014","SAATCHI & SAATCHI",40.7285513,-74.0074282,"street_address","375 Hudson St, New York, NY 10014, USA"
"4312","375 LEXINGTON AVENUE 10017","DELMONICO GOURMET",40.7510861,-73.9761365,"street_address","375 Lexington Ave, New York, NY 10017, USA"
"4313","375 SOUTH END AVENUE 10280","MERCHANTS RIVER HOUSE",40.7113038,-74.0175481,"street_address","375 South End Ave, New York, NY 10280, USA"
"4314","375 TOMPKINS AVE 10305","GOOD WOK RESTAURANT",40.616906,-74.0734609,"premise","375 Tompkins Ave, Staten Island, NY 10305, USA"
"4315","375 WEST  125 STREET 10027","SHOWMAN'S CAFE",40.8113958,-73.9534343,"street_address","375 W 125th St, New York, NY 10027, USA"
"4316","3750 74TH ST 11372","LHASA FAST FOOD",40.7475702,-73.8918625,"premise","37-50 74th Street, Flushing, NY 11372, USA"
"4317","3750 BROADWAY 10032","TOMMY'S",40.8331086,-73.9450948,"premise","3750 Broadway, New York, NY 10032, USA"
"4318","3751 JEROME AVE 10467","SANDWEDGE GRILLE",40.8836857,-73.8805428,"street_address","3751 Jerome Ave, Bronx, NY 10467, USA"
"4319","3755 108 STREET 11368","THE KING OF EMPANADAS",40.752574,-73.85937,"street_address","37-55 108th St, Flushing, NY 11368, USA"
"4320","3756 108TH ST 11368","STEPHANIE'S MEXICAN BAKERY",40.752453,-73.860018,"street_address","37-56 108th St, Flushing, NY 11368, USA"
"4321","3756 74TH ST 11372","CHILLI",40.7474201,-73.8919181,"street_address","37-56 74th Street, Flushing, NY 11372, USA"
"4322","3757 103 STREET 11368","VIDA BELLA ''NUTRITION CLUB''",40.7518293,-73.8634569,"street_address","37-57 103rd St, Corona, NY 11368, USA"
"4323","3757 90TH ST 11372","TACOS AL SUADERO",40.7489192,-73.8762672,"street_address","37-57 90th St, Jackson Heights, NY 11372, USA"
"4324","3757 94 STREET 11372","BELLO AMANECER",40.7491861,-73.8727399,"street_address","3757 94th St, Jackson Heights, NY 11372, USA"
"4325","3758 E TREMONT AVE 10465","vapor lounge",40.8259101,-73.8216437,"street_address","3758 E Tremont Ave, Bronx, NY 10465, USA"
"4326","3759 82ND ST 11372","MCDONALD'S",40.748072,-73.883706,"street_address","37-59 82nd St, Flushing, NY 11372, USA"
"4327","376 5 AVENUE 11215","COLOMBIA RESTAURANT",40.6712933,-73.9848427,"premise","376 5th Ave, Brooklyn, NY 11215, USA"
"4328","376 86 STREET 11209","BAB ALHARA",40.6227726,-74.0288416,"street_address","376 86th St, Brooklyn, NY 11209, USA"
"4329","376 CLASSON AVENUE 11238","SPEEDY ROMEO",40.6875171,-73.9600013,"premise","376 Classon Ave, Brooklyn, NY 11238, USA"
"4330","376 MARCUS GARVEY BLVD 11221","SWEET TOOTH  & CATERING",40.684286,-73.9384716,"premise","376 Marcus Garvey Blvd, Brooklyn, NY 11221, USA"
"4331","376 MYRTLE AVENUE 11205","BUFF PATTY RESTAURANT & BAKERY",40.6930123,-73.9711546,"premise","376 Myrtle Ave, Brooklyn, NY 11205, USA"
"4332","376 NINTH STREET 11215","BARBES",40.6677559,-73.9838715,"premise","376 9th St, Brooklyn, NY 11215, USA"
"4333","376 WEST BROADWAY 10012","CIPRIANI DOWNTOWN RESTAURANT",40.7235635,-74.002999,"premise","376 W Broadway, New York, NY 10012, USA"
"4334","3761 103RD ST 11368","JIA BAO 103",40.7517869,-73.863459,"street_address","37-61 103rd St, Corona, NY 11368, USA"
"4335","3761 79TH ST 11372","J & C DELICIAS",40.7477032,-73.8866549,"street_address","37-61 79th St, Jackson Heights, NY 11372, USA"
"4336","3761 80TH ST 11372","JUVENTUD ETERNA",40.747795,-73.885544,"street_address","37-61 80th St, Flushing, NY 11372, USA"
"4337","3762 BOSTON ROAD 10469","THE ORIGINAL BLUE CANTINA",40.8809958,-73.8394178,"street_address","3762 Boston Rd, Bronx, NY 10469, USA"
"4338","3762 WHITE PLAINS ROAD 10467","NEW CHAI HWA RESTAURANT",40.883172,-73.86268,"street_address","3762 White Plains Rd, Bronx, NY 10467, USA"
"4339","3763 76 STREET 11372","LALI GURAS RESTAURANT",40.7473052,-73.8895126,"street_address","3763 76th St, Flushing, NY 11372, USA"
"4340","3763 90 STREET 11372","MAX BAKERY & RESTAURANT",40.7525749,-73.8772462,"route","90th St, Queens, NY 11372, USA"
"4341","3764 BROADWAY 10032","RESTAURANTE LA LIBERTAD",40.8335032,-73.9449412,"street_address","3764 Broadway, New York, NY 10032, USA"
"4342","3764 E TREMONT AVE 10465","CABO RESTAURANT",40.8257699,-73.8215731,"premise","3764 E Tremont Ave, Bronx, NY 10465, USA"
"4343","3765 74 STREET 11372","PHAYUL RESTAURANT",40.7471627,-73.8912357,"street_address","37-65 74th Street, Flushing, NY 11372, USA"
"4344","3766 103RD ST 11368","NATIVIDAD RESTAURANT",40.751383,-73.863759,"street_address","37-66 103rd St, Flushing, NY 11368, USA"
"4345","3766 74 STREET 11372","DELHI HEIGHTS",40.7470984,-73.8917629,"street_address","37-66 74th Street, Flushing, NY 11372, USA"
"4346","3766 90TH ST 11372","T BAAR",40.7487887,-73.8766982,"street_address","37-66 90th St, Jackson Heights, NY 11372, USA"
"4347","3766 WHITE PLAINS RD 10467","KENNEDY FRIED CHICKEN",40.883314,-73.8626,"street_address","3766 White Plains Rd, Bronx, NY 10467, USA"
"4348","3767 74TH ST 11372","MERIT KABAB PALACE",40.7471137,-73.8912256,"street_address","37-67 74th Street, Flushing, NY 11372, USA"
"4349","3767 JUNCTION BOULEVARD 11368","DREAM PIZZA",40.7501494,-73.8696562,"street_address","37-67 Junction Blvd, Corona, NY 11368, USA"
"4350","3768 WHITE PLAINS ROAD 10467","GOLD STAR JERK CENTER",40.8833024,-73.8625608,"street_address","3768 White Plains Rd, Bronx, NY 10467, USA"
"4351","3769 103 STREET 11368","EL PASILLO",40.75157,-73.8632839,"street_address","37-69 103rd St, Flushing, NY 11368, USA"
"4352","377 1ST AVE 10010","LUCKY CHICKEN",40.7364198,-73.9791866,"premise","377 1st Avenue, New York, NY 10010, USA"
"4353","377 AMSTERDAM AVENUE 10024","SUGAR AND PLUMM",40.7826187,-73.9784603,"street_address","377 Amsterdam Ave, New York, NY 10024, USA"
"4354","377 AVENUE X 11223","CAFE SABINA",40.5907075,-73.9689207,"street_address","377 Avenue X, Brooklyn, NY 11223, USA"
"4355","377 BEACH   92 STREET 11693","BUNGALOW BAR & RESTAURANT",40.5887443,-73.8171241,"street_address","377 Beach 92nd St, Far Rockaway, NY 11693, USA"
"4356","377 GREENWICH STREET 10013","LOCANDA VERDE",40.7198459,-74.009854,"street_address","377 Greenwich St, New York, NY 10013, USA"
"4357","377 KINGSTON AVENUE 11213","PRIME SANDWICH",40.6660863,-73.9422441,"street_address","377 Kingston Ave, Brooklyn, NY 11213, USA"
"4358","377 ONDERDONK AVE 11385","BUTTAH",40.7081569,-73.9138992,"premise","377 Onderdonk Ave, Ridgewood, NY 11385, USA"
"4359","377 SENECA AVENUE 11385","BRAVO'S RESTAURANT &  CAFE",40.7072465,-73.914755,"premise","377 Seneca Ave, Ridgewood, NY 11385, USA"
"4360","377 W 125TH ST 10027","LITTLE CAESAR'S",40.8114255,-73.953495,"street_address","377 W 125th St, New York, NY 10027, USA"
"4361","377 WEST  125 STREET 10027","LITTLE CAESARS",40.8114255,-73.953495,"street_address","377 W 125th St, New York, NY 10027, USA"
"4362","3770 79TH ST 11372","KITCHEN 79",40.7475222,-73.8869214,"street_address","37-70 79th St, Flushing, NY 11372, USA"
"4363","3770 BOSTON ROAD 10469","KFC",40.8808028,-73.8388645,"premise","3770 Boston Rd, Bronx, NY 10469, USA"
"4364","3770 WHITE PLAINS RD 10467","FRANKS PIZZA AND PASTA",40.8833377,-73.8625915,"premise","3770 White Plains Rd, Bronx, NY 10467, USA"
"4365","3771 BROADWAY 10032","TROPICAL SPANISH RESTAURANT",40.8340361,-73.9455421,"street_address","3771 Broadway, New York, NY 10032, USA"
"4366","3772 90 STREET 11372","LA PEQUENA TASTE OF ITALY PIZZERIA",40.7485825,-73.8767563,"street_address","37-72 90th St, Jackson Heights, NY 11372, USA"
